s&p500,gold,13w_treasury,usd_index
1631.8900146484375,1212.9000244140625,0.03500000014901161,84.41999816894531
1680.18994140625,1277.800048828125,0.029999999329447746,82.98999786376953
1692.0899658203125,1293.300048828125,0.019999999552965164,82.58000183105469
1691.6500244140625,1321.699951171875,0.014999999664723873,81.62000274658203
1709.6700439453125,1310.5999755859375,0.029999999329447746,81.91000366210938
1691.4200439453125,1312.9000244140625,0.04800000041723251,81.12999725341797
1655.8299560546875,1371.699951171875,0.03999999910593033,81.26000213623047
1663.5,1395.699951171875,0.02199999988079071,81.33999633789062
1632.969970703125,1396.0999755859375,0.019999999552965164,82.08999633789062
1655.1700439453125,1386.699951171875,0.014999999664723873,82.1500015258789
1687.989990234375,1308.4000244140625,0.009999999776482582,81.44999694824219
1709.9100341796875,1332.5,0.004999999888241291,80.44000244140625
1691.75,1338.4000244140625,0.004999999888241291,80.2699966430664
1690.5,1309.699951171875,0.017999999225139618,80.12000274658203
1703.199951171875,1268.0,0.06300000101327896,80.36000061035156
1744.5,1314.4000244140625,0.02500000037252903,79.63999938964844
1759.77001953125,1352.4000244140625,0.029999999329447746,79.18000030517578
1761.6400146484375,1313.0999755859375,0.032999999821186066,80.7300033569336
1770.6099853515625,1284.5,0.052000001072883606,81.20999908447266
1798.1800537109375,1287.300048828125,0.07000000029802322,80.83999633789062
1804.760009765625,1244.0,0.06499999761581421,80.70999908447266
1805.81005859375,1250.5999755859375,0.054999999701976776,80.68000030517578
1805.0899658203125,1230.300048828125,0.052000001072883606,80.2699966430664
1775.3199462890625,1235.699951171875,0.05999999865889549,80.20999908447266
1818.3199462890625,1205.0999755859375,0.054999999701976776,80.58000183105469
1841.4000244140625,1216.0999755859375,0.057999998331069946,80.38999938964844
1831.3699951171875,1238.4000244140625,0.057999998331069946,80.79000091552734
1842.3699951171875,1246.699951171875,0.032999999821186066,80.66000366210938
1838.699951171875,1251.699951171875,0.029999999329447746,81.26000213623047
1790.2900390625,1264.5,0.032999999821186066,80.45999908447266
1782.5899658203125,1240.0999755859375,0.009999999776482582,81.2699966430664
1797.02001953125,1263.300048828125,0.07199999690055847,80.69000244140625
1838.6300048828125,1319.0,0.009999999776482582,80.12999725341797
1836.25,1323.9000244140625,0.03500000014901161,80.23999786376953
1859.449951171875,1321.4000244140625,0.0430000014603138,79.77999877929688
1878.0400390625,1338.0999755859375,0.04500000178813934,79.72000122070312
1841.1300048828125,1379.0,0.03999999910593033,79.44000244140625
1866.52001953125,1336.0,0.04500000178813934,80.11000061035156
1857.6199951171875,1293.800048828125,0.032999999821186066,80.18000030517578
1865.0899658203125,1303.199951171875,0.019999999552965164,80.41999816894531
1815.68994140625,1318.699951171875,0.029999999329447746,79.44999694824219
1864.8499755859375,1293.4000244140625,0.02500000037252903,79.83000183105469
1863.4000244140625,1300.699951171875,0.007000000216066837,79.7699966430664
1881.1400146484375,1302.5999755859375,0.014999999664723873,79.5199966430664
1878.47998046875,1287.300048828125,0.02199999988079071,79.9000015258789
1877.8599853515625,1293.300048828125,0.014999999664723873,80.04000091552734
1900.530029296875,1291.5999755859375,0.02800000086426735,80.38999938964844
1923.5699462890625,1245.5999755859375,0.029999999329447746,80.37000274658203
1949.43994140625,1252.0999755859375,0.02800000086426735,80.41000366210938
1936.1600341796875,1273.699951171875,0.029999999329447746,80.58000183105469
1962.8699951171875,1316.199951171875,0.009999999776482582,80.37000274658203
1960.9599609375,1319.0,0.017999999225139618,80.04000091552734
1985.43994140625,1320.4000244140625,0.003000000026077032,80.20999908447266
1967.5699462890625,1337.0,0.014999999664723873,80.19000244140625
1978.219970703125,1309.199951171875,0.009999999776482582,80.5199966430664
1978.3399658203125,1303.0999755859375,0.019999999552965164,81.02999877929688
1925.1500244140625,1293.5999755859375,0.017999999225139618,81.30000305175781
1931.5899658203125,1308.9000244140625,0.019999999552965164,81.38999938964844
1955.06005859375,1304.5,0.02199999988079071,81.41999816894531
1988.4000244140625,1278.5999755859375,0.014999999664723873,82.33999633789062
2003.3699951171875,1285.800048828125,0.017999999225139618,82.75
2007.7099609375,1265.800048828125,0.019999999552965164,83.76000213623047
1985.5400390625,1229.9000244140625,0.009999999776482582,84.23999786376953
2010.4000244140625,1215.300048828125,0.007000000216066837,84.80000305175781
1982.8499755859375,1214.0999755859375,0.004999999888241291,85.63999938964844
1967.9000244140625,1192.199951171875,0.009999999776482582,86.69000244140625
1906.1300048828125,1221.0,0.004999999888241291,85.91000366210938
1886.760009765625,1238.300048828125,0.02199999988079071,85.19000244140625
1964.5799560546875,1231.199951171875,0.004999999888241291,85.7300033569336
2018.050048828125,1171.0999755859375,0.003000000026077032,86.87999725341797
2031.9200439453125,1169.5999755859375,0.017999999225139618,87.63999938964844
2039.8199462890625,1185.0,0.003000000026077032,87.52999877929688
2063.5,1197.5,0.003000000026077032,88.30999755859375
2067.56005859375,1175.199951171875,0.004999999888241291,88.36000061035156
2075.3701171875,1190.0999755859375,0.009999999776482582,89.33000183105469
2002.3299560546875,1222.0,0.014999999664723873,88.36000061035156
2070.64990234375,1195.9000244140625,0.02500000037252903,89.5999984741211
2088.77001953125,1195.300048828125,0.009999999776482582,90.02999877929688
2058.199951171875,1186.0,0.014999999664723873,91.08000183105469
2044.81005859375,1216.0,0.014999999664723873,91.94000244140625
2019.4200439453125,1276.9000244140625,0.017999999225139618,92.5199966430664
2051.820068359375,1292.5999755859375,0.013000000268220901,95.0
1994.989990234375,1278.5,0.004999999888241291,94.80000305175781
2055.469970703125,1233.9000244140625,0.014999999664723873,94.69999694824219
2096.989990234375,1226.5,0.004999999888241291,94.19999694824219
2110.300048828125,1204.4000244140625,0.009999999776482582,94.25
2104.5,1212.5999755859375,0.00800000037997961,95.25
2071.260009765625,1164.0999755859375,0.004999999888241291,97.62000274658203
2053.39990234375,1152.5999755859375,0.023000000044703484,100.33000183105469
2108.10009765625,1184.800048828125,0.003000000026077032,97.91000366210938
2061.02001953125,1199.800048828125,0.029999999329447746,97.29000091552734
2066.9599609375,1200.9000244140625,0.009999999776482582,96.75
2102.06005859375,1204.5999755859375,0.014999999664723873,99.38999938964844
2081.179931640625,1202.9000244140625,0.013000000268220901,97.5199966430664
2117.68994140625,1175.199951171875,0.014999999664723873,96.91999816894531
2108.2900390625,1174.5,0.003000000026077032,95.30000305175781
2116.10009765625,1189.0999755859375,0.003000000026077032,94.79000091552734
2122.72998046875,1225.5,0.009999999776482582,93.13999938964844
2126.06005859375,1204.300048828125,0.009999999776482582,96.01000213623047
2107.389892578125,1189.4000244140625,0.003000000026077032,96.91000366210938
2092.830078125,1167.800048828125,0.009999999776482582,96.30999755859375
2094.110107421875,1178.800048828125,0.004999999888241291,94.97000122070312
2109.989990234375,1201.5,0.003000000026077032,94.08999633789062
2101.489990234375,1172.9000244140625,0.004999999888241291,95.47000122070312
2076.780029296875,1163.0,0.003000000026077032,95.94999694824219
2076.6201171875,1157.699951171875,0.00800000037997961,96.02999877929688
2126.639892578125,1131.800048828125,0.013000000268220901,97.86000061035156
2079.64990234375,1085.5999755859375,0.029999999329447746,97.23999786376953
2103.840087890625,1094.9000244140625,0.057999998331069946,97.37000274658203
2077.570068359375,1094.0999755859375,0.054999999701976776,97.55999755859375
2091.5400390625,1112.9000244140625,0.07999999821186066,96.56999969482422
1970.8900146484375,1159.5999755859375,0.019999999552965164,94.83000183105469
1988.8699951171875,1133.0999755859375,0.05000000074505806,96.11000061035156
1921.219970703125,1120.5999755859375,0.02500000037252903,96.2300033569336
1961.050048828125,1103.5,0.023000000044703484,95.19000244140625
1958.030029296875,1138.0999755859375,0.009999999776482582,94.86000061035156
1931.3399658203125,1146.0,0.019999999552965164,96.2699966430664
1951.3599853515625,1137.0999755859375,0.00800000037997961,95.83000183105469
2014.8900146484375,1156.300048828125,0.003000000026077032,94.80999755859375
2033.1099853515625,1183.5999755859375,0.004999999888241291,94.54000091552734
2075.14990234375,1163.300048828125,0.003000000026077032,97.06999969482422
2079.360107421875,1141.5,0.06800000369548798,96.94999694824219
2099.199951171875,1087.5999755859375,0.0729999989271164,99.16000366210938
2023.0400390625,1080.800048828125,0.11299999803304672,98.98999786376953
2089.169921875,1076.4000244140625,0.09300000220537186,99.56999969482422
2090.110107421875,1056.199951171875,0.1599999964237213,100.0199966430664
2091.68994140625,1084.5,0.20499999821186066,98.3499984741211
2012.3699951171875,1076.9000244140625,0.21299999952316284,97.56999969482422
2005.550048828125,1066.199951171875,0.17499999701976776,98.69999694824219
2060.989990234375,1077.199951171875,0.18299999833106995,97.9800033569336
2043.93994140625,1060.300048828125,0.14800000190734863,98.62999725341797
1922.030029296875,1097.800048828125,0.1899999976158142,98.54000091552734
1880.3299560546875,1091.5,0.22300000488758087,98.95999908447266
1906.9000244140625,1097.199951171875,0.2879999876022339,99.56999969482422
1940.239990234375,1116.4000244140625,0.30000001192092896,99.61000061035156
1880.050048828125,1157.800048828125,0.27799999713897705,97.02999877929688
1864.780029296875,1239.0999755859375,0.27000001072883606,95.9800033569336
1917.780029296875,1230.4000244140625,0.28299999237060547,96.5999984741211
1948.050048828125,1219.800048828125,0.30300000309944153,98.1500015258789
1999.989990234375,1269.9000244140625,0.26499998569488525,97.33999633789062
2022.18994140625,1258.699951171875,0.30799999833106995,96.16999816894531
2049.580078125,1253.800048828125,0.2800000011920929,94.98999786376953
2035.93994140625,1221.4000244140625,0.2750000059604645,96.13999938964844
2072.780029296875,1222.199951171875,0.21799999475479126,94.62000274658203
2047.5999755859375,1242.5,0.21799999475479126,94.23999786376953
2080.72998046875,1233.0999755859375,0.20999999344348907,94.69999694824219
2091.580078125,1228.699951171875,0.22499999403953552,95.12000274658203
2065.300048828125,1289.199951171875,0.19300000369548798,93.08000183105469
2057.139892578125,1292.9000244140625,0.18000000715255737,93.88999938964844
2046.6099853515625,1271.9000244140625,0.257999986410141,94.61000061035156
2052.320068359375,1252.4000244140625,0.2980000078678131,95.30999755859375
2099.06005859375,1213.800048828125,0.2980000078678131,95.5199966430664
2099.1298828125,1240.0999755859375,0.27000001072883606,94.02999877929688
2096.070068359375,1273.4000244140625,0.23999999463558197,94.5999984741211
2071.219970703125,1292.5,0.24799999594688416,94.20999908447266
2037.4100341796875,1320.0,0.23800000548362732,95.44999694824219
2102.949951171875,1336.699951171875,0.24300000071525574,95.6500015258789
2129.89990234375,1356.5999755859375,0.27300000190734863,96.30000305175781
2161.739990234375,1326.5,0.2980000078678131,96.58000183105469
2175.030029296875,1323.0999755859375,0.30300000309944153,97.47000122070312
2173.60009765625,1349.0,0.23999999463558197,95.52999877929688
2182.8701171875,1336.4000244140625,0.25,96.19000244140625
2184.050048828125,1335.800048828125,0.2630000114440918,95.72000122070312
2183.8701171875,1340.4000244140625,0.2930000126361847,94.51000213623047
2169.0400390625,1321.5,0.3050000071525574,95.56999969482422
2179.97998046875,1322.0999755859375,0.30300000309944153,95.87999725341797
2127.81005859375,1330.0999755859375,0.3330000042915344,95.33999633789062
2139.159912109375,1305.800048828125,0.27300000190734863,96.11000061035156
2164.68994140625,1337.199951171875,0.16500000655651093,95.4800033569336
2168.27001953125,1313.300048828125,0.25999999046325684,95.45999908447266
2153.739990234375,1248.9000244140625,0.3100000023841858,96.5199966430664
2132.97998046875,1253.0999755859375,0.28999999165534973,98.0199966430664
2141.159912109375,1265.9000244140625,0.3149999976158142,98.69999694824219
2126.409912109375,1275.5,0.27300000190734863,98.3499984741211
2085.179931640625,1303.300048828125,0.3580000102519989,97.06999969482422
2164.449951171875,1223.5,0.4580000042915344,98.98999786376953
2181.89990234375,1208.5,0.4180000126361847,101.20999908447266
2213.35009765625,1178.199951171875,0.47999998927116394,101.48999786376953
2191.949951171875,1175.0999755859375,0.45500001311302185,100.7699966430664
2259.530029296875,1159.4000244140625,0.5199999809265137,101.56999969482422
2258.070068359375,1135.300048828125,0.48500001430511475,102.94999694824219
2263.7900390625,1131.9000244140625,0.5,103.01000213623047
2238.830078125,1150.0,0.47999998927116394,102.38999938964844
2276.97998046875,1171.9000244140625,0.503000020980835,102.22000122070312
2274.639892578125,1195.300048828125,0.5130000114440918,101.18000030517578
2271.31005859375,1204.300048828125,0.47999998927116394,100.73999786376953
2294.68994140625,1188.0999755859375,0.49799999594688416,100.52999877929688
2297.419921875,1218.5,0.4880000054836273,99.87000274658203
2316.10009765625,1234.4000244140625,0.5230000019073486,100.80000305175781
2351.159912109375,1237.5999755859375,0.5080000162124634,100.94999694824219
2367.340087890625,1256.9000244140625,0.49799999594688416,101.08999633789062
2383.1201171875,1225.5,0.6830000281333923,101.54000091552734
2372.60009765625,1200.699951171875,0.7250000238418579,101.25
2378.25,1229.800048828125,0.7080000042915344,100.30000305175781
2343.97998046875,1248.199951171875,0.7480000257492065,99.62999725341797
2362.719970703125,1247.300048828125,0.7379999756813049,100.3499984741211
2355.5400390625,1254.300048828125,0.7979999780654907,101.18000030517578
2328.949951171875,1285.9000244140625,0.7900000214576721,100.55999755859375
2348.68994140625,1287.4000244140625,0.7630000114440918,99.9800033569336
2384.199951171875,1266.0999755859375,0.7799999713897705,99.05000305175781
2399.2900390625,1224.800048828125,0.8679999709129333,98.6500015258789
2390.89990234375,1226.199951171875,0.8550000190734863,99.25
2381.72998046875,1252.699951171875,0.8880000114440918,97.1500015258789
2415.820068359375,1267.5999755859375,0.9100000262260437,97.4000015258789
2439.070068359375,1276.800048828125,0.953000009059906,96.72000122070312
2431.77001953125,1268.5,0.9800000190734863,97.2699966430664
2433.14990234375,1254.0,0.9850000143051147,97.16000366210938
2438.300048828125,1256.199951171875,0.9330000281333923,97.30000305175781
2423.409912109375,1240.699951171875,0.9929999709129333,95.66000366210938
2425.179931640625,1208.5999755859375,1.0080000162124634,96.01000213623047
2459.27001953125,1226.5999755859375,1.0080000162124634,95.11000061035156
2472.5400390625,1254.300048828125,1.1380000114440918,93.94000244140625
2472.10009765625,1268.4000244140625,1.0529999732971191,93.26000213623047
2476.830078125,1258.300048828125,1.0529999732971191,93.54000091552734
2441.320068359375,1287.699951171875,1.0130000114440918,93.06999969482422
2425.550048828125,1285.699951171875,0.9879999756813049,93.43000030517578
2443.050048828125,1292.5,0.9950000047683716,92.73999786376953
2476.550048828125,1324.5,0.9850000143051147,92.80999755859375
2461.429931640625,1346.0,1.0199999809265137,91.33000183105469
2500.22998046875,1320.4000244140625,1.0099999904632568,91.87000274658203
2502.219970703125,1293.300048828125,1.003000020980835,92.16999816894531
2519.360107421875,1281.5,1.027999997138977,93.08000183105469
2549.330078125,1271.5999755859375,1.0429999828338623,93.80000305175781
2553.169921875,1301.5,1.0499999523162842,93.08999633789062
2575.2099609375,1277.4000244140625,1.0750000476837158,93.69999694824219
2581.070068359375,1268.5,1.0729999542236328,94.91999816894531
2587.840087890625,1266.5,1.1480000019073486,94.94000244140625
2582.300048828125,1272.4000244140625,1.2000000476837158,94.38999938964844
2578.85009765625,1295.800048828125,1.2400000095367432,93.66000366210938
2602.419921875,1286.699951171875,1.2400000095367432,92.76000213623047
2642.219970703125,1278.800048828125,1.2350000143051147,92.9000015258789
2651.5,1245.199951171875,1.253000020980835,93.9000015258789
2675.81005859375,1254.300048828125,1.284999966621399,93.93000030517578
2683.340087890625,1275.4000244140625,1.2979999780654907,93.3499984741211
2673.610107421875,1306.300048828125,1.3550000190734863,92.12000274658203
2743.14990234375,1320.300048828125,1.3700000047683716,91.94999694824219
2786.239990234375,1333.4000244140625,1.409999966621399,90.97000122070312
2810.300048828125,1331.9000244140625,1.402999997138977,90.56999969482422
2872.8701171875,1351.5999755859375,1.3880000114440918,89.06999969482422
2762.1298828125,1333.699951171875,1.4500000476837158,89.19999694824219
2619.550048828125,1313.0999755859375,1.524999976158142,90.44000244140625
2732.219970703125,1353.199951171875,1.5700000524520874,89.0999984741211
2747.300048828125,1328.199951171875,1.6050000190734863,89.87999725341797
2691.25,1321.0999755859375,1.6050000190734863,89.94000244140625
2786.570068359375,1322.4000244140625,1.6349999904632568,90.08999633789062
2752.010009765625,1311.300048828125,1.7380000352859497,90.2300033569336
2588.260009765625,1349.300048828125,1.687999963760376,89.44000244140625
2640.8701171875,1322.800048828125,1.6699999570846558,89.97000122070312
2604.469970703125,1331.9000244140625,1.6799999475479126,90.11000061035156
2656.300048828125,1344.800048828125,1.718000054359436,89.80000305175781
2670.139892578125,1336.699951171875,1.7649999856948853,90.31999969482422
2669.909912109375,1320.300048828125,1.7699999809265137,91.54000091552734
2663.419921875,1312.699951171875,1.7929999828338623,92.56999969482422
2727.719970703125,1319.0,1.8600000143051147,92.54000091552734
2712.969970703125,1290.199951171875,1.8550000190734863,93.63999938964844
2721.330078125,1303.300048828125,1.8530000448226929,94.19000244140625
2734.6201171875,1294.800048828125,1.8680000305175781,94.19000244140625
